Sex,Age,DelinquentPeer,SchoolConnect,NeighborConnect,ParentalWarmth,SubstanceUseTrajectory,InFamilyCluster
0.5,-0.724287215914238,-1.0132330287853513,-0.3942334399248545,-0.12602764939007327,-0.9039266319695075,1.0,0
0.5,0.0026818264879566,0.4093262048231114,1.2105168300825608,0.17890155782062056,0.6563246763958643,2.0,1
-0.5,-0.288105790472922,0.4093262048231114,0.39434408394024906,-0.3439707047955032,0.5908382841126184,1.0,0
0.5,-0.191176584819295,-0.1945806191391288,-0.16848277359331573,-1.1260276493900772,-0.613515730911344,1.0,0
0.5,-1.25739784700918,-0.8117204718867217,-0.17952315562249904,-0.8124120937421743,0.38868429186024583,1.0,0
0.5,-0.191176584819295,-1.1342909233643008,-1.379511033937364,-0.1563827985376765,-0.6731950149749133,1.0,0
0.5,0.971973883024213,-1.442093353419668,1.4057361233024426,-1.013832410845739,-0.022677446798726558,1.0,1
0.5,-0.966610230048302,0.4093262048231114,-1.0113920393621936,-0.8652860021727218,-0.11669183144914488,3.0,0
-0.5,-0.918145627221489,0.4093262048231114,-0.1952192932198853,-0.5074828865314805,-0.8476769185013763,2.0,0
-0.5,0.923509280197401,0.22104667670983305,0.3872513093831383,-0.2607416472173522,-0.25348904707318504,3.0,0
0.5,-1.74204387527731,0.4093262048231114,-0.18749830849579438,-1.5646858095893381,0.2076238637623632,1.0,0
-0.5,0.196540237795208,-0.20781364792448095,-1.5940931344488718,0.17890155782062056,-0.8562037873229708,2.0,0
0.5,-0.43349959895336,-0.34609878497231866,-0.3941227959094608,0.44103217321939175,0.6563246763958643,1.0,0
0.5,0.0026818264879566,0.4093262048231114,-0.38282824573107377,0.26213061539877114,-0.13091012412449762,2.0,0
0.5,-0.336570393299734,-1.1556507021827005,-1.3785241474958803,0.08322905757815062,-0.4409821716350568,1.0,0
-0.5,1.65047832259959,-0.1945806191391288,0.6014800016154035,-1.2745740580630875,0.6563246763958643,3.0,0
0.5,0.390398649102458,-0.5148441932743955,1.2181271707912547,0.08322905757815062,0.3780730846329804,3.0,0
-0.5,-1.3543270526628,0.049994391065441,0.8083257770598566,-0.12602764939007327,0.6563246763958643,1.0,0
0.5,-0.724287215914238,-1.3857978713283758,-0.7812244452686896,-1.0441875599933423,-0.8522070304803474,3.0,0
0.5,0.390398649102458,0.0,0.8041454776716498,-0.20925670696822457,0.5908382841126184,3.0,0
-0.5,0.438863251929273,-1.0264660575707016,-0.6080674818011246,-1.1702152093834124,-0.8718274799674702,1.0,0
0.5,-0.821216421567863,-0.3093374226922294,-0.976791010877722,0.6502888801876132,0.5908382841126184,1.0,0
-0.5,-1.06353943570193,0.4093262048231114,0.9922658604443252,-0.3049292072106939,0.17253355927628822,3.0,0
0.5,-0.77275181874105,-0.9437045179087086,-1.9846423649040388,-2.0427761596037706,0.6563246763958643,1.0,0
-0.5,0.971973883024213,-0.534378313085597,0.20673513142906036,0.47138732236699726,0.6563246763958643,3.0,0
0.5,-1.3543270526628,0.22104667670983305,-0.3906752148135248,0.08322905757815062,-0.008526868821594381,3.0,0
0.5,0.971973883024213,-1.442093353419668,0.5826857547437119,-0.29822617956325626,-0.6346092950658351,1.0,1
-0.5,-0.191176584819295,-0.7789533232901671,-0.40281312729958046,0.6502888801876132,-0.6461931611990324,1.0,1
-0.5,-1.83897308093093,0.049994391065441,0.0,0.47138732236699726,0.4110529649182047,3.0,0
0.5,-0.385034996126547,-0.20781364792448095,-1.7738375781021605,-0.4242538289533292,-1.4129098407269864,1.0,0
0.5,-0.481964201780173,0.0,0.20673513142906036,-0.030355149147603226,-0.23882817938268402,3.0,1
-0.5,0.875044677370589,-1.8014251671773363,0.2032875503331243,0.6502888801876132,0.6563246763958643,2.0,0
0.5,0.681186266063336,-0.1945806191391288,-1.9811016795681564,-0.7950723076590865,0.6563246763958643,1.0,0
0.5,1.35969070563872,-0.46162747323086845,0.42142787595596537,0.26213061539877114,-0.6696734877150975,3.0,0
-0.5,1.35969070563872,-0.3828601472524074,-0.9809888500413847,-0.21499712198510534,0.1328013731553207,1.0,0
0.5,1.26276149998509,0.20151255689863073,-0.5818423924360431,-0.6560292952044978,0.3621469680325768,3.0,1
-0.5,0.826580074543775,-0.1555123795167246,0.8077037027829733,-0.17890155782062056,0.18653029960787312,1.0,0
0.5,-1.79050847810412,-0.534378313085597,-1.202960003230807,-1.713232218262356,-1.0317943439108637,1.0,0
0.5,-0.821216421567863,-1.0000000000000007,-0.20992854437579228,-0.03609556416448478,0.18653029960787312,1.0,0
0.5,0.0996110321415811,-1.8014251671773363,-0.5797649442522289,0.47138732236699726,0.3621469680325768,3.0,0
0.5,-2.17822530071862,0.4093262048231114,0.011405194193781552,0.08322905757815062,-0.37618183560215745,2.0,0
0.5,-0.239641187646109,0.20151255689863073,-0.18749830849579438,-0.8956411513203248,-0.13091012412449762,2.0,0
0.5,-1.01507483287512,0.4093262048231114,-0.38282824573107377,-1.1926466257546704,0.6563246763958643,2.0,0
0.5,0.341934046275646,-0.8249535006720741,-1.172171368006872,-1.6416025317504113,-0.4393721771540078,1.0,0
-0.5,0.72965086889015,-0.3633260274412057,-0.1801627696748313,0.47138732236699726,-0.19668412074238142,3.0,1
-0.5,-1.74204387527731,0.4093262048231114,0.597410346242585,0.47138732236699726,0.6563246763958643,3.0,0
0.5,0.778115471716962,0.4093262048231114,-0.00784696908245095,-1.597414971757068,0.6563246763958643,2.0,0
-0.5,-1.16046864135555,0.20151255689863073,-1.5976513595602042,-0.38815826478884485,-1.0614147768869455,3.0,0
0.5,0.0026818264879566,-1.8014251671773363,-1.9831440482010676,-1.1702152093834124,-0.8898379349735449,1.0,0
-0.5,-0.918145627221489,0.4093262048231114,0.4028131272995813,0.44103217321939175,-0.8110920759048599,3.0,0
0.5,0.826580074543775,-1.442093353419668,-0.9989068544869905,0.11358420672575388,0.6563246763958643,1.0,0
0.5,-0.239641187646109,-0.18827952811327892,-0.9758392039871441,-2.015928385693519,-0.6500530382279748,1.0,1
0.5,-1.3543270526628,0.22104667670983305,-0.5936154927575009,-0.27457405806309054,-1.2886590901364374,3.0,0
-0.5,0.632721663236524,-0.9304714891233581,-1.38660994438457,-1.272200045042963,-0.3949434232120293,3.0,0
0.5,1.26276149998509,0.22104667670983305,1.4057361233024426,0.26213061539877114,0.6563246763958643,3.0,0
0.5,-0.821216421567863,0.4093262048231114,0.827341311962332,0.6502888801876132,0.5908382841126184,3.0,0
0.5,-0.918145627221489,-0.39609317603775973,0.057615165127370506,0.44103217321939175,-0.40975174417792337,3.0,0
-0.5,-0.77275181874105,0.4093262048231114,0.20622370116757266,0.08322905757815062,0.39229137730833274,3.0,0
0.5,0.584257060409711,-1.0132330287853513,-0.5970630738534378,-1.0745427091409456,-0.640215134689689,1.0,0
0.5,-1.25739784700918,0.4093262048231114,-0.20306626230233643,0.26213061539877114,-0.45899262664113144,2.0,0
0.5,0.875044677370589,0.4093262048231114,-0.992358964684264,-0.4242538289533292,-0.45352275513114,3.0,0
-0.5,-1.3543270526628,0.20151255689863073,-0.19952557696645698,-1.1260276493900772,-0.22186378627329092,2.0,1
0.5,-0.336570393299734,0.4093262048231114,0.007098910447209625,0.26213061539877114,0.38868429186024583,3.0,0
0.5,-1.3543270526628,0.4093262048231114,1.0037816986534935,0.26213061539877114,-0.13091012412449762,1.0,0
-0.5,-1.45125625831643,-0.7789533232901671,0.8200782436427888,-0.06531735109486672,0.5908382841126184,1.0,0
0.5,-1.3543270526628,0.18827952811327842,0.39434408394024906,-0.2607416472173522,-0.6696734877150975,3.0,0
0.5,1.06890308867784,-0.39609317603775973,-0.39056457079813106,-0.12602764939007327,0.5908382841126184,3.0,0
-0.5,1.06890308867784,-0.17504649932792668,-0.5695784955916265,0.052873908430547345,0.6563246763958643,1.0,0
-0.5,1.21429689715828,0.4093262048231114,0.8083257770598566,-1.2092567069682232,0.14734146763838618,3.0,0
-0.5,0.24500484062202,-1.7014363850464551,0.7970465672244349,0.26213061539877114,0.6563246763958643,1.0,0
0.5,0.681186266063336,0.032767148596554004,-0.6161892527713095,-1.139043012454591,0.6563246763958643,1.0,0
-0.5,-2.32361910919906,-0.15781925685903977,0.3863864708424044,0.6502888801876132,0.1694765619646844,1.0,0
-0.5,0.390398649102458,0.4093262048231114,0.789310242157381,0.6502888801876132,0.36053697355152786,2.0,0
0.5,0.390398649102458,-1.4053319911395783,-0.39043858643977114,0.052873908430547345,-1.0413933864659464,2.0,0
-0.5,1.06890308867784,-1.1342909233643008,1.627662097957504,0.2924857645463744,0.6563246763958643,1.0,0
-0.5,-0.724287215914238,0.4093262048231114,0.409912037746791,-0.4185134139364484,-0.8507339158129802,3.0,0
-0.5,0.535792457582897,-0.5906737951768887,-1.1945840641114203,0.44103217321939175,-1.1821782237323923,1.0,0
0.5,-1.25739784700918,-0.8249535006720741,-1.769327546100253,-1.3881582647888466,-0.0030569973116029675,1.0,0
0.5,0.293469443448834,-1.4053319911395783,-0.7938913277916838,0.26213061539877114,-0.867830723124847,3.0,0
-0.5,-1.88743768375775,0.4093262048231114,1.0108806091007085,0.47138732236699726,0.6563246763958643,3.0,0
0.5,0.778115471716962,0.4093262048231114,-0.3530624710301125,-1.120287234373194,0.3926131791160468,2.0,0
-0.5,0.923509280197401,0.032767148596554004,-0.1689942038548036,0.26213061539877114,-0.8562037873229708,2.0,0
0.5,-0.0457827763388576,-0.3828601472524074,0.21825096963823562,0.6502888801876132,0.6563246763958643,3.0,0
-0.5,-1.30586244983599,0.049994391065441,-0.7847826703800193,-0.7763165295776897,0.1514661069586098,1.0,0
0.5,1.40815530846553,0.4093262048231114,-0.995713441540258,0.26213061539877114,0.6563246763958643,2.0,0
0.5,-0.0942473791656698,-0.18827952811327892,-0.1952192932198853,0.08322905757815062,-0.3949434232120293,3.0,1
-0.5,-1.6935792724505,0.20151255689863073,-0.6015906456307962,0.26213061539877114,0.17800343078627875,2.0,1
0.5,0.535792457582897,0.22104667670983305,-1.7814654585863041,-0.2607416472173522,-0.0224356282708781,2.0,0
0.5,1.50508451411916,-0.3828601472524074,0.4288769055843162,0.47138732236699726,-0.640215134689689,2.0,1
-0.5,0.196540237795208,-0.34609878497231866,0.605131330966676,0.022518759282944074,0.1328013731553207,1.0,0
-0.5,0.72965086889015,0.4093262048231114,0.011515838209175261,-0.5974149717570689,-1.0413933864659464,3.0,0
0.5,-1.54818546397006,0.4093262048231114,1.4057361233024426,0.6502888801876132,0.6563246763958643,3.0,0
-0.5,-1.54818546397006,0.22104667670983305,0.7891995981419856,0.44103217321939175,0.5908382841126184,2.0,0
-0.5,-0.675822613087425,0.22104667670983305,-1.7647824345474366,-1.3794719163516418,-0.6089380836524871,2.0,0
-0.5,0.971973883024213,0.4093262048231114,0.6200947502717875,0.6502888801876132,0.6563246763958643,3.0,0
-0.5,0.72965086889015,-0.5843727041510387,0.4134702628581208,0.0,-0.45899262664113144,1.0,0
-0.5,0.196540237795208,-0.5148441932743955,-0.39485551420173587,0.26213061539877114,-0.6696734877150975,3.0,0
0.5,0.0511464293147689,-1.0264660575707016,-1.2100413739025633,-1.120287234373194,-0.9042484337772206,3.0,0
-0.5,1.11736769150465,-0.6171398527475928,-0.1952192932198853,-0.5532274117637276,-0.6589767222995608,3.0,0
0.5,0.875044677370589,-1.8014251671773363,-0.9956959017648072,0.44103217321939175,-1.4642496467243278,1.0,0
-0.5,-0.142711981992483,0.013233028785352353,-0.39485551420173587,-1.3881582647888466,-0.3949434232120293,1.0,0
0.5,-0.288105790472922,0.4093262048231114,-0.1952192932198853,0.052873908430547345,-0.21920772989556078,1.0,1
0.5,-0.724287215914238,0.22104667670983305,0.21726408319675622,0.6502888801876132,0.5908382841126184,3.0,0
-0.5,1.26276149998509,-0.22104667670983316,0.4019544246489464,-0.21499712198510534,-0.13091012412449762,1.0,0
-0.5,1.21429689715828,-1.1382851370478382,1.4057361233024426,0.44103217321939175,0.6563246763958643,3.0,0
-0.5,-0.288105790472922,0.4093262048231114,-0.20317690631772994,-1.2092567069682232,-0.6204326052518895,2.0,0
-0.5,-0.724287215914238,0.4093262048231114,-0.6050206869512824,0.08322905757815062,-0.3949434232120293,3.0,0
0.5,-1.74204387527731,0.4093262048231114,0.0,0.6502888801876132,-0.13091012412449762,1.0,0
-0.5,-1.11200403852874,0.4093262048231114,0.00011064401539366099,0.47138732236699726,0.14734146763838618,3.0,0
-0.5,-1.6935792724505,0.4093262048231114,1.199000991873384,0.6502888801876132,0.6563246763958643,1.0,0
0.5,0.341934046275646,0.4093262048231114,0.4063713524109111,0.47138732236699726,-1.0122000062605507,1.0,0
-0.5,-1.54818546397006,0.013233028785352353,1.1991116358887792,0.26213061539877114,0.5908382841126184,2.0,0
-0.5,-0.0457827763388576,-0.3093374226922294,0.7971572112398303,0.6502888801876132,0.4110529649182047,1.0,0
-0.5,-1.20893324418237,-0.7789533232901671,-0.6058969293773682,-0.17890155782062056,-0.6589767222995608,1.0,0
0.5,-1.59665006679687,0.4093262048231114,0.4134702628581208,-0.23038649806974904,0.6563246763958643,3.0,0
-0.5,0.778115471716962,-0.17504649932792668,1.0113920393621962,0.6502888801876132,0.5908382841126184,1.0,0
0.5,-1.79050847810412,0.20151255689863073,-0.18800973875728225,-0.38815826478884485,0.5908382841126184,3.0,0
-0.5,0.341934046275646,-1.2342797054951882,0.3978847692761281,0.08322905757815062,-0.6516630327090228,3.0,0
-0.5,1.3112261028119,-0.1555123795167246,-0.853159479191223,-1.2092567069682232,-1.6678767536440602,1.0,0
-0.5,0.826580074543775,0.4093262048231114,0.992376504459712,-0.5974149717570689,0.6563246763958643,2.0,1
0.5,1.21429689715828,0.4093262048231114,0.00011064401539366099,-0.8956411513203248,-1.079425231893021,2.0,0
-0.5,1.50508451411916,-0.14304970056264982,1.0115026833775915,0.6502888801876132,0.6563246763958643,2.0,0
-0.5,-1.83897308093093,0.4093262048231114,0.8429092657688791,-0.3439707047955032,0.6563246763958643,1.0,0
-0.5,-1.54818546397006,0.4093262048231114,-0.17928652724874553,0.08322905757815062,-0.13091012412449762,3.0,0
-0.5,1.45661991129234,0.22104667670983305,-0.4133596188427271,0.26213061539877114,-0.6680634932340495,1.0,0
0.5,0.826580074543775,0.4093262048231114,-0.5937414771158608,0.47138732236699726,0.6563246763958643,3.0,0
-0.5,-1.01507483287512,0.4093262048231114,1.199000991873384,0.47138732236699726,0.6563246763958643,3.0,0
-0.5,0.148075634968395,0.4093262048231114,-0.16824614521956213,0.6502888801876132,0.4097778560147359,3.0,0
0.5,-1.45125625831643,-0.4351614156601637,0.023031676418349606,-0.005740415016881546,-0.13091012412449762,1.0,0
0.5,-1.01507483287512,-1.442093353419668,0.2145821005115113,-0.4242538289533292,-0.13091012412449762,1.0,0
0.5,-0.385034996126547,0.4093262048231114,0.20673513142906036,0.44103217321939175,-0.13091012412449762,2.0,0
0.5,-1.16046864135555,-1.0264660575707016,-1.1676109161110912,-0.393898679805726,-0.6962108115427665,1.0,0
-0.5,1.21429689715828,-1.442093353419668,-0.19459721894300394,0.08322905757815062,-0.028147318308717098,1.0,0
-0.5,-0.77275181874105,-0.5711396753656864,-0.9959500699140116,0.173161142803739,-0.13091012412449762,3.0,0
-0.5,0.0996110321415811,-0.32656466516111643,0.6015906456307971,0.26213061539877114,0.3780730846329804,3.0,0
-0.5,0.341934046275646,-0.534378313085597,-1.5654956853872204,-1.120287234373194,-0.8787443543080156,1.0,1
0.5,1.35969070563872,-0.1555123795167246,1.0037816986534935,0.2924857645463744,0.6563246763958643,2.0,0
0.5,-0.530428804606986,-1.197518343215098,-0.4018437806335518,-1.304929207210693,-0.13091012412449762,3.0,0
0.5,-0.288105790472922,0.4093262048231114,-0.007610340708697346,-0.09567250024247,-0.21068086107396652,2.0,0
0.5,-2.37208371202588,0.4093262048231114,1.4057361233024426,0.6502888801876132,-0.04120429910928262,1.0,0
-0.5,0.681186266063336,0.4093262048231114,-0.2107872470264273,0.47138732236699726,0.17253355927628822,3.0,0
0.5,-1.59665006679687,0.4093262048231114,0.992376504459712,0.47138732236699726,0.6563246763958643,1.0,0
0.5,1.35969070563872,0.032767148596554004,0.011515838209175261,0.0,0.15999297578020413,3.0,1
-0.5,0.875044677370589,-0.5843727041510387,-0.006877622416422304,-0.17890155782062056,-0.3902681745044815,3.0,0
0.5,-0.77275181874105,-1.2210466767098311,0.1955665656090333,-0.03609556416448478,-0.4409821716350568,3.0,0
0.5,-0.530428804606986,0.4093262048231114,-0.19304874079612888,-1.2092567069682232,0.5908382841126184,3.0,0
0.5,-1.40279165548962,0.22104667670983305,-0.1951086492044918,0.173161142803739,0.39229137730833274,3.0,0
-0.5,0.971973883024213,-0.1555123795167246,0.9922658604443252,0.0,-1.2862723277748547,3.0,0
0.5,-0.675822613087425,0.013233028785352353,0.6165365251604578,0.2924857645463744,0.1514661069586098,3.0,1
-0.5,1.11736769150465,0.20151255689863073,1.4057361233024426,0.17890155782062056,-0.4154909097040695,1.0,0
0.5,-1.45125625831643,0.20151255689863073,1.199000991873384,-0.8210984421793802,-0.4393721771540078,2.0,0
-0.5,0.681186266063336,0.18827952811327842,0.992376504459712,-0.21499712198510534,0.1810604280978826,2.0,1
-0.5,-0.0942473791656698,0.22104667670983305,0.3948555142017367,-0.12602764939007327,0.4110529649182047,3.0,0
0.5,-0.821216421567863,0.4093262048231114,1.199000991873384,0.08322905757815062,0.6563246763958643,3.0,0
0.5,0.875044677370589,-0.20781364792448095,-0.18749830849579438,-1.597414971757068,-0.4393721771540078,1.0,0
-0.5,0.0511464293147689,-0.39609317603775973,-0.7656564914621476,-0.23311188630530338,-0.9372283140624448,1.0,0
-0.5,1.40815530846553,-0.7226578411988761,1.2105168300825608,-1.0000000000000007,-0.05068788529376289,3.0,0
0.5,-1.64511466962368,0.4093262048231114,-0.19952557696645698,0.47138732236699726,0.38868429186024583,3.0,0
0.5,-0.675822613087425,-0.1555123795167246,1.199000991873384,-0.051484940249128475,0.6563246763958643,2.0,0
0.5,0.196540237795208,0.22104667670983305,-0.3716596799110458,-0.4185134139364484,-1.0594854352034195,3.0,0
-0.5,-0.966610230048302,-0.7944932294178347,-0.7776837599328097,0.47138732236699726,0.5908382841126184,1.0,0
-0.5,0.0511464293147689,-0.5671454616821517,-0.7967923990752316,0.08322905757815062,-0.6500530382279748,3.0,0
0.5,-0.0942473791656698,0.4093262048231114,-0.3907858588289184,0.17890155782062056,-0.6696734877150975,1.0,0
-0.5,-0.288105790472922,-0.1555123795167246,0.0,0.44103217321939175,-0.3949434232120293,1.0,0
